sqft,floors,bedrooms,price
2120,1.0,3,440000.0
2920,1.0,3,1015000.0
1340,1.0,2,300000.0
1230,1.5,3,125000.0
2840,2.0,4,986000.0
2080,1.0,4,315000.0
2070,2.0,4,320000.0
4010,2.0,4,972000.0
2190,1.0,3,760000.0
1730,2.0,4,265000.0
1250,1.0,2,355000.0
1300,1.0,3,300000.0
2080,1.0,5,474950.0
2180,2.0,4,470000.0
1630,1.0,3,437500.0
1840,1.0,2,520000.0
1370,1.0,2,237600.0
950,1.0,2,162950.0
1690,1.0,3,457000.0
1780,1.0,3,635000.0
2840,1.5,4,735000.0
2000,2.0,2,910000.0
1570,2.0,3,346500.0
2370,1.0,4,655000.0
1610,1.0,3,425000.0
1300,1.0,3,137000.0
2620,2.0,3,557500.0
3060,2.0,4,415000.0
2780,2.0,5,830000.0
4270,2.0,4,949000.0
1310,1.0,3,420000.0
1100,1.0,2,353000.0
1480,1.5,3,560000.0
1270,3.0,3,445700.0
1270,1.5,4,226000.0
890,1.0,3,358000.0
1480,1.0,3,501000.0
3240,1.0,4,609000.0
4280,2.0,4,734950.0
3210,1.0,5,725000.0
1870,1.0,3,350500.0
3990,1.0,5,610000.0
1160,1.0,2,605125.0
2940,2.0,4,1388000.0
1850,2.0,3,550000.0
1060,2.0,2,335000.0
1100,1.0,3,397000.0
1190,1.0,3,240000.0
1030,1.0,3,240000.0
1140,1.0,2,262500.0
2260,1.0,3,440000.0
1140,1.5,3,160000.0
1860,1.5,4,427000.0
4080,2.0,4,920000.0
3280,2.0,4,2300000.0
2870,2.0,4,480000.0
2300,1.0,4,615000.0
2230,1.5,3,736500.0
1920,2.5,3,542500.0
700,1.0,2,191000.0
2740,2.0,4,730000.0
3440,2.0,5,1225000.0
650,1.0,1,129000.0
1500,1.0,3,284000.0
2490,2.0,3,645000.0
1330,1.0,3,218000.0
3190,2.0,4,675000.0
1590,2.0,3,575000.0
830,1.0,2,225000.0
1810,2.0,3,626000.0
2910,2.0,4,499950.0
2180,1.0,4,405000.0
1090,1.0,3,152500.0
2160,2.0,4,325000.0
2110,1.0,3,475300.0
2180,1.0,3,485000.0
2100,2.0,3,720000.0
1410,1.0,3,465000.0
1020,1.0,3,489000.0
5090,2.0,5,3100000.0
2090,1.0,3,288000.0
1350,1.0,3,225000.0
2650,1.0,3,499000.0
3520,2.0,5,632000.0
2040,2.0,3,580000.0
2340,2.0,4,730000.0
1770,2.0,4,325000.0
1100,1.0,3,421000.0
1490,2.0,3,316000.0
1460,1.0,2,415000.0
1350,2.0,3,401000.0
1030,1.0,3,229950.0
1820,1.0,3,539950.0
1170,1.0,3,335000.0
1450,2.0,3,339000.0
2200,1.0,4,414950.0
1610,1.0,4,650000.0
2690,2.0,3,445000.0
1850,2.0,3,295000.0
2250,2.0,4,975000.0
1580,1.0,3,296500.0
2030,1.0,4,440000.0
1890,1.0,5,420000.0
2140,2.0,3,302000.0
1770,1.0,4,350000.0
3320,1.5,3,667000.0
1640,1.0,3,645000.0
1820,1.0,4,430000.0
1410,1.0,4,413000.0
1240,1.0,3,420000.0
1780,1.0,3,495000.0
4240,2.0,4,2187730.0
3570,2.0,4,965000.0
1900,1.0,4,500000.0
1010,1.5,3,636100.0
2870,2.0,4,720000.0
1620,1.0,3,298000.0
1480,1.0,2,409000.0
2650,2.0,4,370000.0
1410,1.0,5,230000.0
1360,1.0,3,290000.0
2930,1.0,4,420000.0
3500,2.0,4,917000.0
3160,2.0,5,957000.0
1710,2.0,3,482000.0
2180,2.0,3,488000.0
2870,2.0,5,760369.0
1500,1.0,2,170000.0
2120,1.0,3,625000.0
1590,1.0,3,357000.0
1830,1.0,3,583000.0
1210,1.0,3,173250.0
1590,1.5,4,414050.0
1050,1.5,3,400000.0
1550,1.5,3,537000.0
2070,2.0,4,465000.0
1740,1.0,3,425000.0
1700,1.0,4,445000.0
1200,1.0,2,179950.0
1710,2.0,3,275000.0
1840,2.0,4,190000.0
1900,1.0,3,385000.0
2300,1.0,4,303000.0
970,1.0,3,165000.0
1270,1.0,2,600000.0
3130,2.0,3,710000.0
4230,2.0,5,875000.0
1480,2.0,3,269950.0
3310,2.0,4,838000.0
1590,1.0,4,670500.0
1690,1.0,4,420000.0
1690,1.0,3,370000.0
1500,1.0,3,360000.0
2320,2.0,4,562500.0
3300,1.0,3,360500.0
1445,2.0,3,389999.0
1890,1.0,4,450000.0
1760,1.0,4,247500.0
1050,1.0,3,208000.0
1980,2.0,3,455000.0
2120,1.0,4,379400.0
760,1.0,3,190000.0
1300,1.0,3,326188.0
1160,2.0,2,168000.0
2340,2.0,4,314000.0
2710,2.0,4,630000.0
1440,1.0,3,550000.0
1980,2.0,4,530000.0
1680,1.0,3,637500.0
1390,2.0,3,400000.0
3100,2.0,5,700000.0
1680,2.0,3,272000.0
2710,2.0,4,600000.0
840,1.5,2,450600.0
2090,2.0,3,550000.0
1120,1.0,3,225000.0
1210,1.0,3,132825.0
1210,1.0,3,219950.0
1940,1.0,5,580000.0
1930,1.0,3,568000.0
1270,1.0,3,406000.0
1680,1.5,3,469000.0
2090,2.0,3,415000.0
1000,1.0,3,390000.0
1350,1.0,3,251000.0
3280,2.0,3,750000.0
2390,2.0,4,845000.0
1860,1.0,3,350000.0
1380,1.0,3,322000.0
3070,2.0,4,664500.0
2190,1.5,3,988000.0
1990,1.0,2,625000.0
930,1.0,2,675000.0
2070,1.0,3,503000.0
2170,1.0,4,431000.0
1910,1.0,3,250000.0
2100,2.0,4,268500.0
3560,2.0,6,1070000.0
2290,2.0,4,295000.0
2130,1.0,3,780000.0
2160,2.0,3,354000.0
860,1.0,2,305000.0
2880,2.0,5,733000.0
2100,1.0,4,640000.0
2360,1.0,4,840000.0
3680,1.5,5,1475000.0
1560,1.0,3,525000.0
1680,1.0,4,625000.0
1380,3.0,3,350000.0
2610,3.0,4,650000.0
870,1.0,2,435000.0
1210,1.0,3,660000.0
1150,1.0,3,350000.0
3110,1.0,3,435000.0
2550,1.0,6,375900.0
2430,1.0,3,272000.0
1460,1.0,3,233000.0
1330,1.5,4,500000.0
2040,1.0,4,540000.0
2375,2.0,3,712000.0
2480,2.0,4,425000.0
1580,1.0,3,242000.0
2740,1.0,5,515000.0
1920,2.0,4,415000.0
2200,1.0,3,375000.0
910,1.0,3,182500.0
1860,1.0,3,310000.0
1510,1.0,3,360000.0
3920,2.0,4,889000.0
1330,1.0,2,450500.0
1964,2.0,4,342000.0
1520,1.0,3,413000.0
3720,2.0,5,960000.0
770,1.0,2,180000.0
3210,2.0,4,770000.0
1070,1.0,3,224400.0
1430,1.0,3,280000.0
1670,2.0,3,500000.0
710,1.0,2,153000.0
1920,1.0,3,385000.0
750,1.0,2,325000.0
2210,2.0,4,315000.0
1660,2.0,4,294999.0
1910,1.5,3,175000.0
1910,1.5,3,299000.0
780,1.0,2,146000.0
1650,1.0,3,290000.0
3230,2.0,3,1776000.0
810,1.0,2,367500.0
2750,2.0,4,535000.0
1650,2.0,3,334999.0
1960,1.0,3,655000.0
2790,1.5,4,1298000.0
2230,1.0,4,480000.0
1280,1.0,3,465000.0
1240,1.0,3,297950.0
1860,1.5,3,590000.0
2410,1.0,4,805000.0
1960,1.0,3,204250.0
1710,2.0,3,500000.0
3480,1.0,4,490000.0
3480,1.0,4,2500000.0
2960,2.0,3,750000.0
2670,2.0,4,405000.0
700,1.0,2,209995.0
2830,2.0,4,680000.0
1120,1.0,3,355000.0
1310,1.0,2,280000.0
1710,1.0,3,385000.0
2200,1.0,4,505000.0
3310,2.0,4,429900.0
2280,2.0,4,560000.0
1640,1.0,3,231000.0
750,1.0,2,135000.0
3520,1.0,4,800000.0
2720,2.0,3,420000.0
1660,1.0,3,360000.0
2560,2.0,4,642000.0
1080,1.0,3,379950.0
2050,1.5,3,745000.0
2670,1.5,4,630000.0
1730,2.0,3,250000.0
990,1.0,3,275000.0
3560,1.0,6,435000.0
700,1.0,2,175000.0
1880,1.5,4,560000.0
1870,1.0,4,325000.0
2500,2.0,3,1185000.0
2570,2.0,3,399950.0
2940,2.0,4,752000.0
3930,2.0,4,1200000.0
2150,1.0,4,400000.0
1330,1.0,3,240000.0
3220,2.0,5,640000.0
2710,2.0,3,564450.0
1630,1.0,3,300000.0
1680,2.0,3,286000.0
1930,2.0,3,531800.0
2140,1.0,4,502000.0
4070,2.0,4,993500.0
1350,1.0,3,450000.0
4270,2.0,4,997950.0
1320,1.5,3,526000.0
2100,1.0,3,335000.0
710,1.0,2,187250.0
2350,1.0,3,735000.0
1180,1.0,3,425000.0
1250,1.0,3,110000.0
1490,1.0,3,305000.0
1000,1.0,3,212000.0
4050,1.0,5,1380000.0
2300,1.0,5,298950.0
1330,1.0,3,525000.0
3200,2.0,4,707000.0
2590,2.0,3,695000.0
2590,2.0,3,796500.0
2030,1.0,4,420000.0
2700,1.0,5,625000.0
1670,1.0,3,620000.0
3090,1.0,5,1450000.0
2650,2.0,5,549950.0
1440,1.0,4,275000.0
2820,1.0,3,705000.0
1690,1.0,3,197000.0
1420,1.0,3,265000.0
1790,1.0,4,297000.0
1320,1.0,3,207500.0
1509,3.0,3,410000.0
1610,1.0,3,268000.0
1550,1.0,4,330000.0
1160,1.0,3,417500.0
2500,2.0,4,760000.0
1540,3.0,3,499000.0
1910,2.0,4,620000.0
2340,2.0,3,315000.0
2060,2.0,3,624950.0
1960,1.0,3,525000.0
1150,2.0,2,300000.0
2330,1.0,4,299900.0
2210,1.0,3,299000.0
3260,1.0,4,1880000.0
1900,1.0,4,265000.0
1610,1.5,2,280000.0
1340,1.0,3,124740.0
3170,1.0,3,1085000.0
4440,2.0,8,1970000.0
1370,1.5,4,219000.0
1420,1.5,5,569950.0
1030,1.0,2,212500.0
1820,1.0,3,680000.0
2650,2.0,4,1457000.0
910,1.0,3,300000.0
1680,2.0,3,629950.0
1550,1.0,2,349900.0
2780,2.0,4,690000.0
4070,2.0,5,1454000.0
3240,2.0,3,1288000.0
3650,2.0,4,696000.0
2180,2.0,3,650000.0
2480,2.0,3,640000.0
3180,1.0,5,499950.0
3630,2.0,4,490000.0
3160,2.0,5,685000.0
1370,2.0,4,387500.0
1070,2.0,2,401750.0
2180,1.0,4,254950.0
2420,2.0,4,500000.0
3290,2.0,4,856500.0
1430,1.0,3,552000.0
1890,1.0,4,506500.0
1760,2.0,3,500000.0
2230,1.0,4,280000.0
1630,1.0,3,308000.0
2350,2.0,3,613500.0
1550,1.0,3,255000.0
3550,2.0,3,545000.0
2720,1.0,4,620000.0
1740,1.5,3,450000.0
1840,1.0,4,279000.0
2010,2.0,3,625000.0
1670,1.0,3,274950.0
1820,1.0,3,423000.0
720,1.0,2,350000.0
2370,1.0,4,305000.0
2120,1.0,3,368000.0
1290,1.0,3,232000.0
1800,2.0,4,250000.0
1230,1.0,3,220000.0
1380,1.0,3,435000.0
740,1.0,2,350000.0
1720,1.5,5,206325.0
1720,1.5,5,339000.0
2100,1.0,4,399000.0
1210,1.0,2,529000.0
2210,2.0,4,640000.0
2470,3.0,4,735000.0
2760,1.0,5,378000.0
2540,1.5,3,775000.0
5150,2.5,3,2250000.0
3420,3.0,4,1350000.0
2270,1.0,4,380000.0
2270,1.0,4,624900.0
1470,2.0,3,379770.0
1280,1.0,3,340000.0
2830,2.0,4,515500.0
1970,1.5,4,600000.0
1390,1.0,1,400000.0
1020,1.5,4,364000.0
2250,2.0,4,440000.0
800,1.0,2,285000.0
1560,1.5,3,669000.0
2100,1.0,4,475000.0
990,1.0,2,747000.0
1060,1.0,3,317000.0
1270,1.0,2,390000.0
2740,2.0,4,1070000.0
2470,1.0,4,1205000.0
1970,1.0,3,580000.0
2070,1.0,4,518000.0
1010,1.0,3,147500.0
2220,1.0,4,555000.0
1090,3.0,2,427500.0
4310,1.5,3,1735000.0
1490,2.0,3,265950.0
700,1.0,2,247500.0
1450,1.0,4,244000.0
2120,2.0,3,578550.0
1670,2.0,4,451000.0
1810,2.0,2,489000.0
710,1.0,2,190000.0
2540,1.0,3,475000.0
1420,1.5,3,485000.0
2440,2.0,3,530000.0
2570,2.0,4,379000.0
3090,2.0,5,1629000.0
2050,1.5,3,739000.0
920,1.0,3,189950.0
2320,2.0,4,637500.0
3450,1.0,3,2225000.0
1660,1.0,3,209950.0
1130,1.0,3,460000.0
2550,2.0,4,543500.0
2420,2.0,4,376000.0
1470,2.0,3,430000.0
2030,1.0,4,515000.0
2310,1.5,7,580000.0
3370,2.0,5,600000.0
1900,1.5,3,476800.0
1940,2.0,3,815000.0
2420,2.0,3,455600.0
1010,1.0,3,270000.0
2710,3.0,5,1200000.0
1340,1.5,2,525000.0
1310,1.0,3,242000.0
2650,1.0,4,715000.0
1890,2.0,3,475000.0
2580,2.0,4,370000.0
3500,2.0,4,788600.0
1040,1.0,2,160000.0
1930,2.0,5,800000.0
2190,2.0,4,520000.0
1530,2.0,3,725000.0
1480,1.5,4,335000.0
3620,1.0,4,919000.0
3370,2.0,3,425000.0
2100,1.0,5,420000.0
3370,2.0,4,905000.0
2240,1.0,2,435000.0
1650,2.0,3,438000.0
2630,2.0,4,725000.0
2330,2.0,4,840000.0
1970,2.0,3,425500.0
2820,1.0,3,853505.0
590,1.5,2,398000.0
2060,2.0,3,418500.0
1890,1.5,3,826000.0
2810,2.0,4,742000.0
1470,1.5,4,180000.0
2190,2.0,4,286000.0
1440,2.0,3,421200.0
2480,1.0,3,390000.0
2780,2.0,4,739000.0
2180,2.0,4,499900.0
3340,1.0,3,670000.0
2560,1.5,3,842500.0
1600,2.0,2,492500.0
2230,3.0,3,836500.0
900,2.0,2,334000.0
1010,1.0,3,179900.0
1580,1.0,3,563000.0
1890,2.0,3,310000.0
2160,1.0,4,335000.0
2160,1.0,4,499950.0
1410,1.5,2,658500.0
1430,3.0,2,297000.0
2380,2.0,6,725000.0
2206,1.0,3,780000.0
1030,1.0,3,252500.0
1070,2.0,3,330000.0
2320,1.0,3,525000.0
1270,1.0,2,365000.0
2570,2.0,4,500000.0
920,1.0,3,179950.0
1790,1.0,3,440000.0
480,1.0,1,145000.0
2483,2.0,4,331000.0
2140,2.0,3,780000.0
1900,1.0,3,855000.0
1650,1.0,3,225000.0
1510,1.0,3,199000.0
2910,1.5,3,550000.0
4960,2.5,4,1425000.0
2710,1.5,3,805000.0
1810,1.0,3,261000.0
940,1.0,3,347000.0
1600,1.0,3,390000.0
2640,2.0,4,436000.0
3890,1.0,5,1802750.0
1630,3.0,3,557000.0
830,1.0,3,135000.0
1800,2.0,3,425000.0
2060,1.0,3,648752.0
4040,1.0,4,1388000.0
1910,1.0,4,630100.0
2800,2.0,4,739000.0
1320,2.0,3,269000.0
1220,1.0,3,250000.0
3100,2.0,5,475000.0
550,1.0,1,290000.0
1080,1.5,3,219000.0
880,1.0,2,416000.0
720,1.0,2,179000.0
2030,1.0,4,302000.0
2040,2.0,4,565000.0
1570,1.0,3,281700.0
1500,1.0,2,480000.0
3180,2.0,4,775000.0
1260,1.0,3,375000.0
1390,2.0,3,345000.0
2850,1.0,3,300000.0
2070,2.0,4,364950.0
2650,1.0,3,410000.0
1220,1.0,3,231000.0
1630,1.0,3,445000.0
1785,2.0,2,530000.0
1260,2.0,3,353500.0
1380,1.0,3,209950.0
2330,1.0,3,650000.0
840,1.0,2,325000.0
1730,1.0,3,257000.0
2230,2.0,4,337000.0
1790,2.0,3,541000.0
2280,2.0,3,577500.0
2430,1.0,3,560000.0
3730,1.5,5,979700.0
2230,1.0,5,750000.0
770,1.0,2,407500.0
1814,1.0,4,530000.0
1920,1.0,4,235000.0
1860,1.5,4,715000.0
2750,1.0,5,795000.0
1930,1.0,4,465000.0
1950,2.0,3,287600.0
2470,2.0,6,630000.0
1630,1.0,3,445000.0
2110,1.0,4,490000.0
1490,1.0,3,565000.0
1740,2.0,3,330000.0
1900,1.0,4,463000.0
4510,2.0,5,1870000.0
1090,1.5,3,219500.0
1720,1.0,3,622200.0
1400,3.0,2,474800.0
2090,1.0,4,465000.0
1580,1.0,3,389950.0
2620,2.0,4,650000.0
1500,1.0,3,395000.0
2030,2.0,4,304500.0
1020,1.0,3,307000.0
1540,1.0,3,485000.0
3910,1.0,5,1562000.0
3920,2.0,5,650500.0
3180,2.0,4,960000.0
2330,2.0,3,710000.0
2600,1.5,3,540000.0
1950,1.0,4,601000.0
3250,1.0,5,463828.0
1130,1.5,4,293000.0
2620,2.0,3,597500.0
1120,1.0,2,240000.0
1800,1.0,3,284000.0
2180,1.0,4,440000.0
1960,1.0,3,340000.0
1960,1.0,3,363000.0
1150,1.0,2,270000.0
2800,2.0,4,365000.0
1310,1.0,3,428000.0
2340,1.0,3,600000.0
1430,1.0,3,405000.0
2340,1.0,4,339900.0
1290,1.0,3,275000.0
760,1.0,2,361600.0
2780,2.5,6,325000.0
2090,1.5,3,1050000.0
3060,1.0,4,959750.0
1110,1.0,3,210000.0
1790,1.5,3,258000.0
1830,1.0,3,468000.0
2850,2.0,4,710000.0
1420,1.0,3,268000.0
790,1.0,2,115000.0
2300,2.0,3,500000.0
2440,1.0,3,431000.0
1310,1.0,3,241500.0
1380,1.0,3,300000.0
2790,2.0,4,982000.0
1360,2.0,3,248500.0
2510,2.0,4,665000.0
4560,2.0,3,1215000.0
780,1.0,2,380000.0
1410,1.0,3,220000.0
2530,1.5,4,631500.0
1270,1.0,3,386100.0
3180,2.0,4,1050000.0
1450,1.5,2,650000.0
2040,1.0,4,545000.0
2650,2.0,4,870000.0
1240,1.0,3,380000.0
820,1.0,2,265000.0
1890,1.5,2,645500.0
1270,2.0,3,570000.0
3350,1.0,4,1200000.0
1550,1.5,2,605000.0
920,1.0,3,199500.0
950,1.0,2,445000.0
2040,1.0,4,495000.0
1870,2.0,4,594000.0
1720,1.0,3,465000.0
1020,1.0,2,160000.0
2690,2.0,4,340000.0
3090,1.0,4,870000.0
1070,1.0,3,249000.0
2050,2.0,4,500000.0
1660,2.0,3,220000.0
2810,1.0,5,368500.0
2460,1.0,4,439950.0
1230,1.0,3,179900.0
2360,2.0,4,490000.0
1730,1.0,4,425000.0
2770,2.0,4,533300.0
1770,2.0,4,447500.0
3030,2.0,5,768000.0
2380,1.5,3,285000.0
1780,1.0,3,336900.0
1540,2.0,4,415000.0
1580,2.0,3,500000.0
3200,2.0,4,337000.0
2220,2.0,4,419950.0
2240,2.0,4,290000.0
1640,1.0,2,349950.0
1170,1.0,3,330000.0
3160,1.0,4,965000.0
2100,2.0,3,515000.0
2600,2.0,4,665000.0
1630,1.5,3,265000.0
2850,1.0,3,545400.0
2560,2.0,4,350000.0
980,2.0,2,260000.0
5480,2.0,3,2510000.0
2160,1.5,3,355000.0
3030,1.5,3,879000.0
3560,2.0,4,833000.0
760,1.0,2,261590.0
2260,2.0,3,512500.0
1560,1.0,2,600000.0
2270,1.0,5,417500.0
3480,2.0,5,970000.0
1900,2.0,3,316000.0
2350,1.0,4,397500.0
2390,1.0,3,1350000.0
3730,2.0,4,840000.0
1780,1.0,2,270000.0
1630,2.0,4,312900.0
1130,1.5,2,325000.0
2140,1.0,3,680000.0
3220,2.0,4,763000.0
800,1.5,1,375000.0
1800,2.0,3,475000.0
809,2.0,2,219000.0
1820,1.0,3,415000.0
580,1.0,2,90000.0
580,1.0,2,220000.0
2900,1.0,3,616000.0
1140,1.0,2,269500.0
1060,1.0,2,395350.0
2320,1.0,4,770000.0
3450,2.0,4,840000.0
1760,1.0,2,428950.0
3370,2.0,4,800000.0
1940,1.5,4,401000.0
2520,1.0,4,303697.0
1360,1.0,3,355000.0
800,1.0,2,350000.0
3010,2.0,4,754999.0
2340,2.0,3,982218.0
1780,1.0,3,406500.0
4200,2.0,4,1650000.0
1720,1.0,2,565000.0
830,1.0,2,160000.0
1090,1.0,3,220000.0
5040,2.0,5,1284000.0
3500,2.0,5,970000.0
1080,1.0,3,115000.0
1080,1.0,3,124000.0
1080,1.0,3,157000.0
870,1.0,3,183000.0
2830,2.0,4,527000.0
1880,2.0,4,407193.0
3600,2.0,4,970000.0
2340,2.0,4,535000.0
2040,1.0,3,245000.0
1310,1.0,3,337000.0
1470,1.0,3,630000.0
1370,1.0,3,320000.0
1080,1.5,3,228500.0
1990,2.0,3,293000.0
1310,1.0,3,447000.0
1640,1.0,3,226500.0
1770,1.0,3,436000.0
2050,2.0,3,451000.0
1170,2.0,3,315000.0
1340,1.0,2,450000.0
2240,1.0,3,635000.0
880,1.0,2,292500.0
2170,2.0,3,329900.0
1260,1.5,2,531000.0
1880,1.0,3,725000.0
1620,1.0,3,355300.0
1610,2.0,3,280000.0
3330,2.0,4,1095000.0
1370,2.0,4,605004.0
690,1.0,2,260000.0
3170,2.0,4,748000.0
1990,1.0,2,776000.0
1080,1.5,4,425000.0
1870,1.5,4,230000.0
1670,1.0,3,418000.0
2800,2.0,4,440000.0
3460,2.0,5,858450.0
1930,1.0,3,390000.0
2370,2.0,4,957000.0
1180,1.0,3,507000.0
1320,1.5,2,575000.0
1350,1.5,3,700000.0
1068,2.0,2,239950.0
1580,1.0,3,253000.0
1690,1.5,4,540000.0
5120,3.0,3,1550000.0
3960,2.0,4,805000.0
2420,1.5,4,920000.0
1910,2.0,3,496600.0
1440,1.0,3,246000.0
2320,1.0,5,350000.0
1670,1.5,3,585000.0
1390,1.0,3,450000.0
2620,2.0,3,746000.0
3040,2.0,3,598555.0
2990,1.0,3,820000.0
1740,1.0,3,266500.0
2360,1.0,2,370000.0
2240,2.5,3,625000.0
1610,1.0,4,243500.0
700,1.0,2,340000.0
2730,1.0,5,559950.0
1780,1.0,3,315000.0
3070,2.0,3,753000.0
2060,2.0,3,800000.0
1360,1.5,3,550000.0
1430,1.0,3,465000.0
1840,2.0,3,465000.0
2000,2.0,4,710000.0
1820,2.0,3,505000.0
2330,2.0,3,690000.0
1070,1.0,2,217500.0
930,1.0,2,500000.0
1040,1.0,2,325000.0
1960,2.0,4,500000.0
2970,2.0,3,721500.0
2200,1.5,3,924000.0
3810,1.0,6,2005000.0
830,2.0,2,345000.0
3920,2.0,4,825000.0
2870,1.0,3,560000.0
2560,1.0,3,599000.0
1350,1.0,3,211000.0
1240,1.0,4,425000.0
3210,1.0,4,750000.0
1690,2.0,3,479000.0
2550,2.0,4,612500.0
3240,2.0,5,605000.0
3560,2.0,4,1364000.0
2160,1.0,3,389900.0
3060,2.0,4,710000.0
1690,2.0,3,295000.0
1520,2.0,3,275250.0
2040,2.0,4,250000.0
2360,1.0,3,709000.0
1360,1.5,4,399500.0
2000,2.0,3,225000.0
1650,2.0,3,500000.0
2500,2.0,3,364900.0
1140,1.0,3,356000.0
2140,1.5,3,616750.0
2870,2.0,3,755000.0
830,1.0,2,327500.0
1960,2.0,3,605000.0
1130,1.0,4,179950.0
3630,2.0,5,633000.0
1764,1.0,4,349950.0
2770,1.0,3,1080000.0
2650,2.0,3,425000.0
2500,2.0,3,990000.0
2710,2.0,3,410000.0
2490,2.0,3,590000.0
1500,1.0,3,242000.0
1160,1.0,3,775000.0
1880,1.0,4,680000.0
1340,2.0,3,217000.0
1960,2.0,3,395000.0
2030,1.0,3,572500.0
2200,1.0,5,559900.0
2540,1.5,3,845000.0
1520,1.0,3,241000.0
2360,2.0,3,1325000.0
1340,1.5,3,475000.0
1400,2.0,2,575000.0
3030,1.0,4,455000.0
3200,1.0,3,839000.0
1580,1.0,4,475000.0
2120,1.0,2,600000.0
1640,1.0,2,515000.0
1890,1.0,3,425000.0
1710,1.5,4,565000.0
1140,1.0,2,498000.0
2720,2.0,4,739000.0
1650,1.0,2,355000.0
1790,1.0,3,263000.0
1680,1.5,4,375000.0
2200,1.0,3,322000.0
830,1.0,2,325000.0
770,1.0,2,290000.0
3280,2.0,4,809950.0
2080,2.0,3,969500.0
2790,2.0,4,665000.0
4150,2.0,5,635000.0
1780,2.0,3,272450.0
1460,1.0,4,427000.0
1410,1.0,3,261500.0
2170,1.0,4,488800.0
690,1.0,2,340000.0
3000,2.0,4,398950.0
870,1.0,3,217000.0
3170,1.0,4,799000.0
1540,1.0,4,160000.0
1270,1.0,3,447000.0
2190,1.0,3,765000.0
4410,2.0,4,1320000.0
2790,2.0,4,445000.0
1510,1.0,3,310000.0
1800,1.0,2,380000.0
2410,1.0,4,325000.0
2250,1.0,4,345000.0
950,1.5,3,300000.0
2860,1.0,4,530000.0
2860,1.0,4,583500.0
1560,1.0,2,410000.0
1940,1.0,2,535000.0
3580,1.5,4,2050000.0
2040,2.0,4,345000.0
1700,1.5,5,539000.0
3700,1.0,4,590000.0
1050,1.0,2,187000.0
1690,1.0,3,270000.0
1120,1.0,2,546000.0
1490,2.0,3,520000.0
2220,1.5,5,515000.0
2160,1.5,3,990000.0
870,1.0,2,382000.0
1900,1.0,3,1210000.0
3370,2.0,4,900000.0
3370,1.5,3,675000.0
880,1.0,2,460000.0
940,1.0,2,234000.0
1340,1.0,3,399000.0
1440,1.0,3,253500.0
1750,1.0,3,475000.0
3990,2.0,5,740000.0
2860,2.0,3,799000.0
1940,2.0,4,390000.0
1400,1.0,2,421000.0
1770,2.0,3,296500.0
1710,1.5,4,895000.0
2810,2.0,4,386000.0
1580,1.0,3,424000.0
1580,1.5,3,749000.0
1440,1.5,3,523000.0
2420,2.0,4,389000.0
1930,1.0,4,270000.0
1190,1.0,3,275000.0
2240,1.0,4,287500.0
2550,2.5,2,345000.0
920,1.0,2,427000.0
1520,1.0,4,508450.0
1460,1.5,3,705000.0
1900,1.5,1,550000.0
1430,1.0,3,380000.0
2500,2.0,3,539900.0
720,1.0,2,330000.0
1140,1.0,2,455000.0
3530,2.0,4,510000.0
1220,1.0,3,315000.0
1320,1.0,3,206000.0
2170,1.0,4,592500.0
2020,2.0,3,744000.0
1990,2.0,3,334500.0
2660,1.5,4,886000.0
2360,1.0,4,600000.0
2740,1.0,3,850000.0
1360,1.0,3,550000.0
1230,1.0,2,184900.0
1260,1.0,3,245000.0
1040,1.0,2,370000.0
2700,1.0,4,480000.0
1800,2.0,3,579000.0
1590,1.0,3,339275.0
1360,1.0,3,425000.0
1370,1.0,3,170000.0
3320,2.0,4,950000.0
2980,1.0,4,623000.0
1350,3.0,3,477000.0
1160,1.0,3,330000.0
1480,2.0,3,600000.0
1640,1.0,3,570000.0
2680,2.0,4,515000.0
2440,1.0,4,805000.0
2920,2.0,4,555000.0
1780,2.0,3,245000.0
2170,1.0,4,638150.0
5550,2.0,4,1650000.0
2060,1.0,4,269950.0
1050,1.0,3,195000.0
790,1.0,2,159100.0
1010,1.0,3,550000.0
1040,1.0,2,299000.0
3130,2.0,4,1375000.0
900,1.0,2,249500.0
1470,1.5,4,700000.0
1080,1.5,4,275000.0
2440,1.0,3,565000.0
2520,1.0,4,425000.0
1760,1.0,4,620047.0
1820,1.0,3,480000.0
1820,1.0,3,515000.0
3040,2.0,4,420000.0
3490,1.0,5,610000.0
2440,1.0,4,849000.0
2280,2.0,3,718000.0
1980,1.0,3,295000.0
2360,1.0,5,871000.0
3890,1.0,3,430000.0
2300,1.0,4,440000.0
910,1.0,2,405000.0
1140,1.0,3,340000.0
2390,2.0,4,675000.0
1150,1.0,3,480000.0
2330,1.0,5,362500.0
2420,2.0,3,752888.0
960,1.0,4,255000.0
1010,1.0,1,283700.0
2370,2.0,4,335000.0
2880,1.0,3,285000.0
2400,1.5,4,278000.0
3670,1.5,5,731000.0
1140,1.0,3,335000.0
1410,1.0,3,334200.0
1530,1.5,6,642000.0
1720,1.5,4,540000.0
1620,1.0,3,299000.0
1570,1.0,3,560000.0
1990,1.5,5,852000.0
930,1.0,2,306000.0
1550,1.0,3,440000.0
1650,1.0,4,517000.0
800,1.0,2,379000.0
930,1.0,2,360000.0
2550,1.5,4,645000.0
720,1.0,2,217000.0
620,1.0,2,255000.0
2360,2.0,3,625000.0
1760,1.0,3,680000.0
